site_name,site_id,buffer_m,year,image_count,qa_flag,mean_ndvi,mean_ndmi,mean_ndbi,mean_ndti,mean_savi,mean_bsi,bare_pct,mining_soil_pct,non_mining_soil_pct,valid_px_pct
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1984,4,ok,0.2904081591815993,-0.10493545776709455,0.10493545776709455,0.13725105690422604,0.1933423826866985,0.16259335021039442,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1985,8,ok,0.3542847207680186,-0.09785369771883445,0.09785369771883445,0.1230177374065712,0.21782921333558278,0.15092352787033864,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1986,8,ok,0.397355801542984,-0.10721800673572254,0.10721800673572254,0.09770171604763998,0.22634364350789385,0.14662754076178214,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1989,9,ok,0.3550110224517399,-0.0825000386947891,0.0825000386947891,0.10321711190578485,0.221574934018037,0.1326263429946829,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1990,2,ok,0.3065713047941919,-0.08584039009506073,0.08584039009506073,0.11414828009349953,0.20351942096582343,0.13774464385574892,0.0,0.0,83.21291352915712,83.21291352915712
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1991,5,ok,0.574754200034989,0.12058185358367864,-0.12058185358367864,-0.004717707429475329,0.34843510521940546,-0.0570433382369411,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1992,10,ok,0.31012082093985127,-0.11498397472894592,0.11498397472894592,0.11565605810736916,0.1924406868690308,0.16053305539775917,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1993,15,ok,0.3723695229360312,-0.0790492803652471,0.0790492803652471,0.11110488768235881,0.2292782696097079,0.13514912013481636,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1994,15,ok,0.41317659544902974,-0.040557333201094344,0.040557333201094344,0.07146678166316862,0.24602918040067,0.08649297311776807,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1995,15,ok,0.3889330251449703,-0.0732171690569122,0.0732171690569122,0.0955940163231404,0.22926098137639042,0.12473425249933573,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1996,15,ok,0.3946283513432602,-0.07025547200690561,0.07025547200690561,0.09060813340222744,0.2304206400721546,0.11078651692079304,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1997,15,ok,0.36266356127506544,-0.08034487056192792,0.08034487056192792,0.09637849053780642,0.2175934141481251,0.12704569681915806,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1998,15,ok,0.4431203245055652,-0.03932222181048745,0.03932222181048745,0.08037138401078778,0.2588074523973735,0.09172219804944796,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,1999,15,ok,0.4606204674562934,-0.036734906348993096,0.036734906348993096,0.07297689280246522,0.26062429030247297,0.07950970207813107,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2000,15,ok,0.38202445043876426,-0.06432650467736199,0.06432650467736199,0.1103068144511789,0.2347079571264468,0.11790427004125298,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2001,6,ok,0.4124323114345836,-0.07794178095847551,0.07794178095847551,0.09688165146023807,0.23549271412945247,0.11865661277285533,0.0,0.0,97.67072769314684,97.67072769314684
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2002,5,ok,0.5072176296060152,0.0057843001419531186,-0.0057843001419531186,0.07633393441894167,0.2864819646785697,0.048174448132127144,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2003,9,ok,0.5190055717185776,-0.0013041713722930306,0.0013041713722930306,0.08484138896716459,0.29451527245854436,0.053721418986734354,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2004,15,ok,0.5976860487043798,0.0839546754403861,-0.0839546754403861,0.007574723572098232,0.341254574910708,-0.03575442907441112,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2005,15,ok,0.382210324777023,-0.060456538409153944,0.060456538409153944,0.12046492524981157,0.23502894412542355,0.11744521645962164,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2006,14,ok,0.6245643844992025,0.09280196368381632,-0.09280196368381632,-0.003820481214207118,0.3511559870027941,-0.040965730565557905,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2007,13,ok,0.45328394111889453,-0.02775727077007418,0.02775727077007418,0.07839263647524443,0.26840807391735527,0.07875671158858535,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2008,15,ok,0.37219813799251217,-0.07482505856774409,0.07482505856774409,0.13762993842788246,0.22705899196943255,0.128960664929737,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2009,15,ok,0.5424496466984496,0.014248307841603322,-0.014248307841603322,0.05545494853948033,0.30887185546247187,0.0361175665662338,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2010,15,ok,0.4617894753500841,-0.044468030280257406,0.044468030280257406,0.08569368641246011,0.2670854382768514,0.09191108885338677,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2011,15,ok,0.47037896573640886,-0.012927661508234232,0.012927661508234232,0.08315943846783531,0.2807499393822403,0.06871541997742871,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2012,15,ok,0.4697357229844399,-0.027043096819997503,0.027043096819997503,0.10966047820642283,0.27531634081625533,0.08180344521711674,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2013,15,ok,0.44459361486250004,-0.027421405136897448,0.027421405136897448,0.12445184115454141,0.2790039661403021,0.09565929502965542,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2014,15,ok,0.5703799706960151,0.052915118409112574,-0.052915118409112574,0.06809168767035288,0.3417417168223484,0.01274331975197817,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2015,15,ok,0.5577457641138485,0.05027982819090883,-0.05027982819090883,0.07486440738491688,0.33432759679002155,0.018141724488102765,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2016,15,ok,0.5164248368078825,0.003950694516526306,-0.003950694516526306,0.09591507704730863,0.3124166580773101,0.06023054116641766,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2017,15,ok,0.45434392543849156,-0.004771867802874374,0.004771867802874374,0.12844128933909574,0.289863042542333,0.07815404368261503,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2018,15,ok,0.4363454284076421,-0.03350612337773516,0.03350612337773516,0.11906767540532408,0.26953216096689536,0.09738209918980588,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2019,15,ok,0.4374405051942947,-0.045928429871632884,0.045928429871632884,0.12121563628769387,0.2646067798858769,0.10309038800536202,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2020,15,ok,0.5947444659462048,0.046028793786260826,-0.046028793786260826,0.04165313143740692,0.3436067538214776,0.00722161065413705,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2021,15,ok,0.4773469771445062,-0.013033224978397772,0.013033224978397772,0.11757068158394966,0.2841681975870844,0.07808269231954174,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2022,15,ok,0.5503593261470524,0.030317608246941883,-0.030317608246941883,0.052239962232286864,0.32648516711092584,0.0321273914629762,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2023,15,ok,0.6080902339150077,0.09508389611327817,-0.09508389611327817,0.034057631249246295,0.34700573775886767,-0.029925046506278977,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2024,15,ok,0.5459464208873226,0.025645536620089792,-0.025645536620089792,0.054586278291318034,0.33378932529440947,0.03905820109089915,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,1000,2025,15,ok,0.6143920076922579,0.05787156931075729,-0.05787156931075729,0.03433746282172371,0.3486725154974161,0.0003950563086804648,0.0,0.0,99.60863634654541,99.60863634654541
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1984,4,ok,0.3002499671163468,-0.09706068125111207,0.09706068125111207,0.13514130134832167,0.19846572899064835,0.15497014238232362,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1985,8,ok,0.36077310338650803,-0.09197835358905092,0.09197835358905092,0.11626751402572702,0.2173975427443425,0.14367756806264015,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1986,8,ok,0.40473144928453725,-0.09206039316829417,0.09206039316829417,0.08813137038175717,0.22818044528717982,0.13207347199756092,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1989,9,ok,0.364251430607953,-0.08071843218184407,0.08071843218184407,0.10156619592844947,0.2206107091227744,0.12988047260785646,0.0,0.0,99.62082939226669,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1990,2,ok,0.3080277464470857,-0.08652999044572154,0.08652999044572154,0.11027616606534921,0.20253542731974125,0.13579123884808125,0.0,0.0,79.38833025977618,79.38833025977618
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1991,5,ok,0.5644187596940972,0.11011938872338314,-0.11011938872338314,-0.0022773401529117706,0.3378851315380212,-0.04752890282980039,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1992,10,ok,0.3162450502184142,-0.11016835184440361,0.11016835184440361,0.10955574754108688,0.19408373545215835,0.1539379839057515,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1993,15,ok,0.3833729102853557,-0.07201207206685038,0.07201207206685038,0.10803654684540459,0.23000641225838608,0.12847456340274374,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1994,15,ok,0.43359642202214854,-0.01923694110304144,0.01923694110304144,0.06061773740113119,0.2532823186200132,0.06517555457826525,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1995,15,ok,0.397911965480891,-0.05942685751548708,0.05942685751548708,0.07938768764682706,0.226453540114353,0.10530152970576591,0.028013753630423233,0.028013753630423233,99.59281563863624,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1996,15,ok,0.41145783316236745,-0.06099387178374382,0.06099387178374382,0.08248615772766232,0.23257105567639363,0.10107311230143308,0.05602744485385133,0.05602744485385133,99.56480194741282,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1997,15,ok,0.37824854301622357,-0.06972321467891117,0.06972321467891117,0.0881063948134152,0.22148057086981643,0.11544822331056634,0.028013691223428103,0.028013691223428103,99.59281570104324,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1998,15,ok,0.4602365868591124,-0.03052972943328952,0.03052972943328952,0.07358341672368643,0.263067461941576,0.08158629334467986,0.028013691223428103,0.028013691223428103,99.59281570104324,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,1999,15,ok,0.46836358206030515,-0.0339890202071308,0.0339890202071308,0.06707062953355739,0.2617468134669234,0.07674126434133365,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2000,15,ok,0.3940741230391302,-0.06077960554411065,0.06077960554411065,0.10683698203683772,0.23800391092393025,0.11268409078004782,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2001,6,ok,0.41831077226534785,-0.06562182103085776,0.06562182103085776,0.09173221439330902,0.23838626047341294,0.10693343943284095,0.0,0.0,90.36272093140033,90.36272093140033
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2002,5,ok,0.5105758661180572,0.004907805036601272,-0.004907805036601272,0.0778741150072399,0.2866020481376906,0.0491836870264392,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2003,9,ok,0.5244747129589349,0.0016699267324496625,-0.0016699267324496625,0.08253888035615663,0.2934630448850973,0.049909240106817285,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2004,15,ok,0.6052708968996153,0.08229705574516963,-0.08229705574516963,0.00571386130039689,0.34105162936845146,-0.03481272822328479,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2005,15,ok,0.3889401691418572,-0.06091986898253306,0.06091986898253306,0.11932525899577853,0.2347314687173932,0.11657127161957209,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2006,14,ok,0.617601598272354,0.07738138906585637,-0.07738138906585637,0.004910171972995165,0.34273747025321727,-0.027264533677704275,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2007,13,ok,0.4571293672753187,-0.028912932485810405,0.028912932485810405,0.07734057875274979,0.26657074449533386,0.07818118664714996,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2008,15,ok,0.3824926933704646,-0.07701944178686441,0.07701944178686441,0.1367020784321362,0.22908093157927586,0.1281687270970026,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2009,15,ok,0.5614109942762013,0.021023161447454915,-0.021023161447454915,0.04575128296886382,0.312385743460434,0.02734695276384293,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2010,15,ok,0.477994710978507,-0.040842864126870125,0.040842864126870125,0.08001393060483512,0.26819144321173244,0.08570776885666295,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2011,15,ok,0.48887974189193517,-0.007842841607385971,0.007842841607385971,0.07397316847646816,0.28327458258235594,0.06092526619805509,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2012,15,ok,0.4980980763001857,-0.017433906140122843,0.017433906140122843,0.09850086440464588,0.2806478808000011,0.06829039981191617,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2013,15,ok,0.47167401158740996,-0.021855273336753113,0.021855273336753113,0.11342349652768842,0.2836834311059775,0.08590632402871366,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2014,15,ok,0.5849565382390568,0.05565347052527557,-0.05565347052527557,0.05718885104275017,0.3407381699747497,0.006447184845358528,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2015,15,ok,0.5931865089382528,0.0675108311413919,-0.0675108311413919,0.050562633959547146,0.34424694782184817,-0.004009092686296461,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2016,15,ok,0.5570794662889028,0.025803648830302575,-0.025803648830302575,0.07342933559273064,0.3222755589462134,0.03420916116452127,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2017,15,ok,0.4798963701165252,-0.0020608743490175847,0.0020608743490175847,0.1166330889280475,0.293875413100752,0.07048251867118535,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2018,15,ok,0.461471473556823,-0.03167953192463492,0.03167953192463492,0.11014963036388203,0.27374560734288844,0.09058007802683747,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2019,15,ok,0.4645628069511889,-0.041268023586709064,0.041268023586709064,0.11161740594809033,0.2699045104946712,0.09413326602484028,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2020,15,ok,0.6276482348307568,0.06165331379735945,-0.06165331379735945,0.021091737903432863,0.351203750447461,-0.011692987244614643,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2021,15,ok,0.49943292040432274,-0.006144219786259155,0.006144219786259155,0.10777334621052462,0.28752785387794394,0.06772514186117945,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2022,15,ok,0.5735528512055046,0.03937927336900702,-0.03937927336900702,0.03723195730661574,0.3287877837164843,0.01941189142275356,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2023,15,ok,0.6276244402486809,0.10638299571272898,-0.10638299571272898,0.0174147666658661,0.3473954820019952,-0.04616792411027364,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2024,15,ok,0.5765939803073249,0.04168507492215098,-0.04168507492215098,0.035183520584098876,0.3422082937182225,0.019549894008747053,0.0,0.0,99.62082939226666,99.62082939226666
Divisadero Mine,Divisadero Mine_0000000000000000001d,2000,2025,15,ok,0.6346187202718764,0.07537853391785054,-0.07537853391785054,0.014563285096760869,0.3533793716145428,-0.018989406099313773,0.028014622527816977,0.028014622527816977,99.59281476973884,99.62082939226666
